Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
AGRB,2020,001,Agricultural Economics,0.16,0.34,0.23,0.1,0.13,0.0,0.0,0.03,George Apperson,,AGRB-2020,2017
AGRB,2020,002,Agricultural Economics,0.34,0.32,0.32,0.0,0.0,0.0,0.0,0.03,George Apperson,,AGRB-2020,2017
AGRB,2050,001,Agriculture and Society,0.28,0.33,0.2,0.13,0.06,0.0,0.0,0.0,George Apperson,,AGRB-2050,2017
AGRB,3190,001,Agribusiness Management,0.4,0.26,0.19,0.14,0.0,0.0,0.0,0.01,Michael Vassalos,,AGRB-3190,2017
AGRB,3570,001,Natural Resources Economics,0.21,0.31,0.29,0.1,0.04,0.0,0.0,0.04,David Willis,,AGRB-3570,2017
AGRB,4020,001,Production Economics,0.59,0.3,0.07,0.0,0.0,0.0,0.0,0.04,Michael Vassalos,,AGRB-4020,2017
AGRB,4080,001,Quant Agribusiness Analysis II,0.24,0.48,0.24,0.03,0.0,0.0,0.0,0.0,Lisha Zhang,,AGRB-4080,2017
AGRB,4520,001,Agricultural Policy,0.17,0.48,0.25,0.06,0.0,0.0,0.0,0.04,Michael Vassalos,,AGRB-4520,2017
AGRB,4560,001,Prices,0.41,0.31,0.28,0.0,0.0,0.0,0.0,0.0,Yuliya Bolotova,,AGRB-4560,2017
AGRB,4570,001,"Natural Res Use, Tech & Policy",0.25,0.42,0.17,0.0,0.0,0.0,0.0,0.17,David Willis,,AGRB-4570,2017
AL,3490,400,Principles of Coaching,0.81,0.08,0.04,0.04,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-3490,2017
AL,3490,401,Principles of Coaching,0.76,0.2,0.0,0.0,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-3490,2017
AL,3490,402,Principles of Coaching,0.71,0.17,0.08,0.0,0.04,0.0,0.0,0.0,Julia Wright,,AL-3490,2017
AL,3490,403,Principles of Coaching,0.6,0.2,0.08,0.08,0.04,0.0,0.0,0.0,Clyde Connor,,AL-3490,2017
AL,3490,404,Principles of Coaching,0.89,0.0,0.0,0.07,0.04,0.0,0.0,0.0,Edmond Fry,,AL-3490,2017
AL,3490,405,Principles of Coaching,0.78,0.11,0.07,0.0,0.04,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2017
AL,3500,400,Sci Basis I/Ex Phy,0.19,0.07,0.52,0.19,0.0,0.0,0.0,0.04,Michael Godfrey,,AL-3500,2017
AL,3500,401,Sci Basis I/Ex Phy,0.17,0.3,0.39,0.04,0.0,0.0,0.0,0.09,Michael Godfrey,,AL-3500,2017
AL,3530,400,Athletic Injuries,0.26,0.26,0.37,0.07,0.04,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2017
AL,3530,401,Athletic Injuries,0.32,0.4,0.12,0.12,0.0,0.0,0.0,0.04,Isaac Colbert,,AL-3530,2017
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.57,0.19,0.14,0.1,0.0,0.0,0.0,0.0,Clyde Connor,,AL-3600,2017
AL,3610,400,Admin/Org of Athletic Programs,0.64,0.24,0.08,0.0,0.04,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3610,401,Admin/Org of Athletic Programs,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3610,402,Admin/Org of Athletic Programs,0.83,0.08,0.08,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3620,400,Psychology of Coaching,0.32,0.4,0.16,0.08,0.0,0.0,0.0,0.04,Natalie Carter,,AL-3620,2017
AL,3620,401,Psychology of Coaching,0.46,0.25,0.21,0.0,0.08,0.0,0.0,0.0,Natalie Carter,,AL-3620,2017
AL,3620,402,Psychology of Coaching,0.48,0.22,0.13,0.13,0.04,0.0,0.0,0.0,Natalie Carter,,AL-3620,2017
AL,3720,400,Coaching Basketball,0.72,0.12,0.08,0.0,0.08,0.0,0.0,0.0,Edmond Fry,,AL-3720,2017
AL,3740,400,Coaching Football,0.76,0.08,0.04,0.0,0.04,0.0,0.0,0.08,Edmond Fry,,AL-3740,2017
AL,3750,400,Coaching Soccer,0.89,0.0,0.0,0.0,0.05,0.0,0.0,0.05,Deborah Cadorette,,AL-3750,2017
AL,3760,400,Coaching Strength/Conditioning,0.58,0.27,0.08,0.04,0.0,0.0,0.0,0.04,Edmond Fry,,AL-3760,2017
AL,4380,400,Coaching Women,0.79,0.18,0.04,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-4380,2017
AL,4380,402,Officiating in Athletic Leader,0.64,0.16,0.16,0.0,0.04,0.0,0.0,0.0,Clyde Connor,,AL-4380,2017
AL,4380,403,Coaching Inner Athlete,0.74,0.11,0.07,0.0,0.04,0.0,0.0,0.04,Deborah Cadorette,,AL-4380,2017
AL,4380,404,CPR/AED for Athletic Coaches,0.83,0.08,0.0,0.0,0.08,0.0,0.0,0.0,Julia Wright,,AL-4380,2017
AL,4380,405,CPR/AED for Athletic Coaches,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Julia Wright,,AL-4380,2017
AL,8530,400,Legal Iss in Intercoll Athlet,0.75,0.21,0.04,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-8530,2017
AL,8530,401,Legal Iss in Intercoll Athlet,0.78,0.0,0.0,0.0,0.22,0.0,0.0,0.0,Misty Soles,,AL-8530,2017
AL,8630,400,Socio Dynam in Intercol Athlet,0.69,0.19,0.0,0.0,0.13,0.0,0.0,0.0,Michael Godfrey,,AL-8630,2017
AL,8640,400,Ethical Iss in Collegiate Athl,0.64,0.32,0.0,0.0,0.0,0.0,0.0,0.04,Michael Godfrey,,AL-8640,2017
AL,8640,401,Ethical Iss in Collegiate Athl,0.6,0.25,0.0,0.0,0.15,0.0,0.0,0.0,Michael Godfrey,,AL-8640,2017
AL,8700,400,Intercoll Athletics Finance,0.81,0.14,0.0,0.0,0.05,0.0,0.0,0.0,Misty Soles,,AL-8700,2017
ANTH,2010,001,Introduction to Anthropology,0.66,0.21,0.07,0.02,0.02,0.0,0.0,0.01,Melissa Vogel,,ANTH-2010,2017
ANTH,2010,002,Introduction to Anthropology,0.67,0.25,0.06,0.0,0.02,0.0,0.0,0.0,Yi Wu,,ANTH-2010,2017
ANTH,2010,003,Introduction to Anthropology,0.36,0.38,0.1,0.02,0.02,0.0,0.0,0.12,Lisa Rapaport,,ANTH-2010,2017
ANTH,2050,001,Professional Development,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Katherine Weisensee,,ANTH-2050,2017
ANTH,3200,001,North American Indian Cultures,0.21,0.36,0.14,0.14,0.0,0.0,0.0,0.14,John Coggeshall,,ANTH-3200,2017
ANTH,3310,001,Archaeology,0.37,0.33,0.26,0.04,0.0,0.0,0.0,0.0,Melissa Vogel,,ANTH-3310,2017
ANTH,3510,001,Biological Anthropology,0.4,0.4,0.1,0.05,0.0,0.0,0.0,0.05,Katherine Weisensee,,ANTH-3510,2017
ANTH,4040,001,Anthropological Theories,0.28,0.44,0.17,0.06,0.0,0.0,0.0,0.06,John Coggeshall,,ANTH-4040,2017
ANTH,4990,001,Special Topics,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,Yi Wu,,ANTH-4990,2017
ARCH,1510,001,Arch Communication,0.53,0.4,0.07,0.0,0.0,0.0,0.0,0.0,Sal Hambright-Belue,,ARCH-1510,2017
ARCH,1510,002,Arch Communication,0.38,0.5,0.06,0.0,0.06,0.0,0.0,0.0,Robert Silance,,ARCH-1510,2017
ARCH,1510,003,Arch Communication,0.4,0.4,0.13,0.0,0.0,0.0,0.0,0.07,Clarissa Mendez,,ARCH-1510,2017
ARCH,1510,004,Arch Communication,0.2,0.6,0.07,0.07,0.0,0.0,0.0,0.07,Berrin Terim,,ARCH-1510,2017
ARCH,1510,005,Arch Communication,0.25,0.69,0.06,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-1510,2017
ARCH,1510,006,Arch Communication,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Maryam Hamidpour,,ARCH-1510,2017
ARCH,2520,001,Arch Foundations II,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Choma,,ARCH-2520,2017
ARCH,2520,002,Arch Foundations II,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,James Barker,,ARCH-2520,2017
ARCH,2520,003,Arch Foundations II,0.33,0.42,0.17,0.08,0.0,0.0,0.0,0.0,David Lee,,ARCH-2520,2017
ARCH,2520,004,Arch Foundations II,0.38,0.46,0.08,0.08,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-2520,2017
ARCH,2520,005,Arch Foundations II,0.27,0.73,0.0,0.0,0.0,0.0,0.0,0.0,Criss Mills,,ARCH-2520,2017
ARCH,2700,002,Structures I,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Michael Kleiss,,ARCH-2700,2017
ARCH,2710,001,Structures II,0.66,0.21,0.07,0.03,0.03,0.0,0.0,0.0,Mahmoodreza Soltani,,ARCH-2710,2017
ARCH,3530,001,Studio Genoa,0.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-3530,2017
ARCH,4120,001,History Research,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-4120,2017
ARCH,4120,002,History Research,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4120,2017
ARCH,4140,002,Design Seminar,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4140,2017
ARCH,4160,001,Field Studies,0.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-4160,2017
ARCH,4160,002,Field Studies,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4160,2017
ARCH,4520,001,Synthesis Studio,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-4520,2017
ARCH,4520,002,Synthesis Studio,0.44,0.22,0.22,0.0,0.0,0.0,0.0,0.11,Julie Wilkerson,,ARCH-4520,2017
ARCH,4520,003,Synthesis Studio,0.11,0.56,0.33,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-4520,2017
ARCH,4520,004,Synthesis Studio,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,George Schafer,,ARCH-4520,2017
ARCH,4710,001,Arch Hist of Place,0.22,0.78,0.0,0.0,0.0,0.0,0.0,0.0,James Thomas,,ARCH-4710,2017
ARCH,4890,001,Internship,0.45,0.45,0.09,0.0,0.0,0.0,0.0,0.0,Ashley Jennings,,ARCH-4890,2017
ARCH,6160,002,Field Studies,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Miguel Roldan,,ARCH-6160,2017
ARCH,6880,001,Arch Programming,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,Byron Edwards,,ARCH-6880,2017
ARCH,8110,001,Visualization II,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Douglas Hecker,,ARCH-8110,2017
ARCH,8320,001,Community 1:1,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Harding,,ARCH-8320,2017
ARCH,8420,001,Arch Studio II,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Peter Laurence,,ARCH-8420,2017
ARCH,8420,002,Arch Studio II,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Andreea Mihalache,,ARCH-8420,2017
ARCH,8520,006,Design Studio IV,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Miguel Roldan,,ARCH-8520,2017
ARCH,8520,008,Design Studio IV,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,Henrique Houayek,,ARCH-8520,2017
ARCH,8520,009,Design Studio IV,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-8520,2017
ARCH,8610,001,History/Theory II,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,Ufuk Ersoy,,ARCH-8610,2017
ARCH,8620,001,History/Theory III,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Andreea Mihalache,,ARCH-8620,2017
ARCH,8650,001,Topics in Health Policy,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Anjali Joseph,,ARCH-8650,2017
ARCH,8710,001,Structures II,0.47,0.42,0.05,0.0,0.05,0.0,0.0,0.0,Dustin Albright,,ARCH-8710,2017
ARCH,8730,002,Environmental Sys,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,Vincent Blouin,,ARCH-8730,2017
ARCH,8740,001,Building Process:TR,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-8740,2017
ARCH,8820,001,Building Economics,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-8820,2017
ARCH,8920,001,Comprehensive Studio,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8920,2017
ARCH,8920,002,Comprehensive Studio,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-8920,2017
ARCH,8920,003,Comprehensive Studio,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-8920,2017
ARCH,8920,004,Comprehensive Studio,0.36,0.64,0.0,0.0,0.0,0.0,0.0,0.0,D Franco Santa Cruz,,ARCH-8920,2017
ARCH,8960,001,A+H Studio: Tectonic,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Byron Edwards,,ARCH-8960,2017
ART,1060,001,Foundation Drawing II,0.7,0.17,0.0,0.04,0.09,0.0,0.0,0.0,Carly Drew,,ART-1060,2017
ART,1520,001,Foundations Art II,0.76,0.2,0.0,0.04,0.0,0.0,0.0,0.0,Joseph Manson,,ART-1520,2017
ART,2050,001,Beginning Life Drawing,0.79,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Kathleen Thum,,ART-2050,2017
ART,2070,001,Beginning Painting,0.65,0.29,0.0,0.0,0.06,0.0,0.0,0.0,Todd McDonald,,ART-2070,2017
ART,2100,400,Art Appreciation,0.35,0.48,0.09,0.09,0.0,0.0,0.0,0.0,Lydia Dorsey,,ART-2100,2017
ART,2100,401,Art Appreciation,0.55,0.24,0.1,0.0,0.0,0.0,0.0,0.1,Lydia Dorsey,,ART-2100,2017
ART,2100,402,Art Appreciation,0.46,0.29,0.18,0.0,0.04,0.0,0.0,0.04,Lydia Dorsey,,ART-2100,2017
ART,2100,403,Art Appreciation,0.24,0.59,0.14,0.0,0.0,0.0,0.0,0.03,Lydia Dorsey,,ART-2100,2017
ART,2130,001,Begin Photography,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,Amber Eckersley,,ART-2130,2017
ART,8060,001,Visual Arts Sem II,0.71,0.14,0.14,0.0,0.0,0.0,0.0,0.0,Gregory Shelnutt,,ART-8060,2017
AS,1100,001,Air Force Today II,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1100,2017
AS,1100,002,Air Force Today II,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1100,2017
AS,1100,003,Air Force Today II,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1100,2017
AS,2100,002,Dev of Air Power II,0.67,0.2,0.13,0.0,0.0,0.0,0.0,0.0,Christopher Mann,,AS-2100,2017
AS,2100,003,Dev of Air Power II,0.8,0.13,0.0,0.07,0.0,0.0,0.0,0.0,Christopher Mann,,AS-2100,2017
ASL,1010,001,Am Sign Lang I,0.26,0.37,0.32,0.05,0.0,0.0,0.0,0.0,William Brant,,ASL-1010,2017
ASL,1010,002,Am Sign Lang I,0.42,0.42,0.16,0.0,0.0,0.0,0.0,0.0,William Brant,,ASL-1010,2017
ASL,1010,003,Am Sign Lang I,0.58,0.37,0.0,0.05,0.0,0.0,0.0,0.0,Michael Barrett,,ASL-1010,2017
ASL,1020,001,Am Sign Lang I,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,Kim Misener Dunn,,ASL-1020,2017
ASL,1020,002,Am Sign Lang I,0.86,0.05,0.05,0.0,0.05,0.0,0.0,0.0,Kim Misener Dunn,,ASL-1020,2017
ASL,1020,003,Am Sign Lang I,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,Kim Misener Dunn,,ASL-1020,2017
ASL,2010,001,Am Sign Lang II,0.31,0.23,0.38,0.0,0.0,0.0,0.0,0.08,Michael Barrett,,ASL-2010,2017
ASL,2020,001,Am Sign Lang II,0.26,0.16,0.42,0.11,0.05,0.0,0.0,0.0,Michael Barrett,,ASL-2020,2017
ASL,2020,002,Am Sign Lang II,0.64,0.09,0.09,0.09,0.0,0.0,0.0,0.09,Michael Barrett,,ASL-2020,2017
ASL,3020,001,Advanced Asl II,0.86,0.07,0.07,0.0,0.0,0.0,0.0,0.0,Kim Misener Dunn,,ASL-3020,2017
ASL,4600,001,Deaf Literature,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,Kim Misener Dunn,,ASL-4600,2017
