Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,2020,003,Managerial Accounting Concepts,0.36,0.24,0.18,0.0,0.09,0.0,0.0,0.13,Henry Anderson,,ACCT-2020,2018
ACCT,2020,004,Managerial Accounting Concepts,0.19,0.35,0.16,0.22,0.0,0.0,0.0,0.08,Brian Carver,,ACCT-2020,2018
ACCT,2020,005,Managerial Accounting Concepts,0.24,0.22,0.2,0.07,0.18,0.0,0.0,0.09,Brian Carver,,ACCT-2020,2018
ACCT,2020,006,Managerial Accounting Concepts,0.11,0.3,0.27,0.09,0.02,0.0,0.0,0.2,Brian Carver,,ACCT-2020,2018
ACCT,2020,007,Managerial Accounting Concepts,0.25,0.29,0.33,0.04,0.02,0.0,0.0,0.06,Phebian Davis-Culler,,ACCT-2020,2018
ACCT,2020,400,Managerial Accounting Concepts,0.25,0.36,0.2,0.09,0.04,0.0,0.0,0.06,Henry Anderson,,ACCT-2020,2018
ACCT,3030,003,Cost Accounting,0.45,0.37,0.08,0.0,0.08,0.0,0.0,0.02,Phebian Davis-Culler,,ACCT-3030,2018
ACCT,3030,004,Cost Accounting,0.21,0.28,0.3,0.12,0.07,0.0,0.0,0.02,Phebian Davis-Culler,,ACCT-3030,2018
ACCT,3110,001,Intermediate Financial Acct I,0.1,0.33,0.25,0.17,0.08,0.0,0.0,0.06,Erin Hawkins,,ACCT-3110,2018
ACCT,3110,002,Intermediate Financial Acct I,0.16,0.29,0.24,0.13,0.11,0.0,0.0,0.07,Erin Hawkins,,ACCT-3110,2018
ACCT,3110,003,Intermediate Financial Acct I,0.14,0.44,0.23,0.12,0.02,0.0,0.0,0.05,Amy Donnelly,,ACCT-3110,2018
ACCT,3110,004,Intermediate Financial Acct I,0.09,0.55,0.21,0.06,0.02,0.0,0.0,0.06,Amy Donnelly,,ACCT-3110,2018
ACCT,3110,400,Intermediate Financial Acct I,0.21,0.35,0.13,0.04,0.08,0.0,0.0,0.19,Henry Anderson,,ACCT-3110,2018
ACCT,3120,001,Intermediate Financial Acct II,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2018
ACCT,3120,002,Intermediate Financial Acct II,0.1,0.34,0.37,0.07,0.1,0.0,0.0,0.02,Jeremy Vinson,,ACCT-3120,2018
ACCT,3120,003,Intermediate Financial Acct II,0.38,0.41,0.21,0.0,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2018
ACCT,3120,004,Intermediate Financial Acct II,0.35,0.35,0.25,0.03,0.0,0.0,0.0,0.03,Jeremy Vinson,,ACCT-3120,2018
ACCT,3120,005,Intermediate Financial Acct II,0.26,0.42,0.26,0.0,0.0,0.0,0.0,0.05,Terry Knause,,ACCT-3120,2018
ACCT,3120,006,Intermediate Financial Acct II,0.33,0.49,0.18,0.0,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2018
ACCT,3130,001,Intermediate Fin Acct III,0.1,0.31,0.38,0.17,0.05,0.0,0.0,0.0,Russell Madray,,ACCT-3130,2018
ACCT,3130,002,Intermediate Fin Acct III,0.09,0.45,0.33,0.06,0.03,0.0,0.0,0.03,Russell Madray,,ACCT-3130,2018
ACCT,3130,003,Intermediate Fin Acct III,0.27,0.37,0.2,0.1,0.05,0.0,0.0,0.02,Russell Madray,,ACCT-3130,2018
ACCT,3130,004,Intermediate Fin Acct III,0.27,0.27,0.39,0.05,0.02,0.0,0.0,0.0,Russell Madray,,ACCT-3130,2018
ACCT,3220,001,Accounting Information Systems,0.36,0.27,0.25,0.05,0.02,0.0,0.0,0.05,Philip Maiberger,,ACCT-3220,2018
ACCT,3220,002,Accounting Information Systems,0.18,0.34,0.24,0.11,0.05,0.0,0.0,0.08,Philip Maiberger,,ACCT-3220,2018
ACCT,3220,003,Accounting Information Systems,0.16,0.26,0.34,0.11,0.03,0.0,0.0,0.11,Philip Maiberger,,ACCT-3220,2018
ACCT,4040,001,Individual Taxation,0.5,0.29,0.12,0.06,0.03,0.0,0.0,0.0,Lisa Birtwistle,,ACCT-4040,2018
ACCT,4040,002,Individual Taxation,0.5,0.31,0.19,0.0,0.0,0.0,0.0,0.0,Sarah Martin,,ACCT-4040,2018
ACCT,4040,003,Individual Taxation,0.57,0.26,0.09,0.06,0.03,0.0,0.0,0.0,Sarah Martin,,ACCT-4040,2018
ACCT,4080,001,Retire & Estate Plan,0.37,0.52,0.07,0.0,0.0,0.0,0.0,0.04,John Hine,,ACCT-4080,2018
ACCT,4100,003,Reporting and Mgmt Control Sys,0.32,0.47,0.16,0.0,0.05,0.0,0.0,0.0,Robin Radtke,,ACCT-4100,2018
ACCT,4150,001,Auditing,0.2,0.5,0.25,0.05,0.0,0.0,0.0,0.0,Nancy Harp,,ACCT-4150,2018
ACCT,4150,002,Auditing,0.26,0.58,0.11,0.05,0.0,0.0,0.0,0.0,Nancy Harp,,ACCT-4150,2018
ACCT,8510,001,Tax Research,0.07,0.93,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2018
ACCT,8510,002,Tax Research,0.13,0.88,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2018
ACCT,8510,003,Tax Research,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2018
ACCT,8530,001,Adv Acct Problems,0.53,0.43,0.03,0.0,0.0,0.0,0.0,0.0,Ralph Welton,,ACCT-8530,2018
ACCT,8530,002,Adv Acct Problems,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8530,2018
ACCT,8530,003,Adv Acct Problems,0.72,0.25,0.0,0.0,0.0,0.0,0.0,0.03,Suzanne Pearse,,ACCT-8530,2018
ACCT,8550,001,Gov't and Nonprofit Accounting,0.86,0.11,0.03,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2018
ACCT,8550,002,Gov't and Nonprofit Accounting,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2018
ACCT,8550,003,Gov't and Nonprofit Accounting,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2018
ACCT,8650,001,Tax & Bus Decisions,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,Judson Jahn,,ACCT-8650,2018
ACCT,8720,001,Tax of Flowthroughs,0.32,0.27,0.38,0.0,0.0,0.0,0.0,0.03,Thomas Dickens,,ACCT-8720,2018
AGED,1020,001,Freshman Seminar,0.8,0.07,0.07,0.07,0.0,0.0,0.0,0.0,Catherin DiBenedetto,,AGED-1020,2018
AGED,2000,001,Agr Appl of Ed Tech,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Layfield,,AGED-2000,2018
AGED,2010,001,Intro to Agric Educ,0.71,0.21,0.07,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2010,2018
AGED,2040,001,App Ag Calculations,0.45,0.27,0.27,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2040,2018
AGED,3030,001,Ag Ed Mech Tech,0.4,0.33,0.2,0.07,0.0,0.0,0.0,0.0,Alex Byrd,,AGED-3030,2018
AGED,4030,001,Prin Adult/Ext Ed,0.79,0.07,0.07,0.0,0.07,0.0,0.0,0.0,Alex Byrd,,AGED-4030,2018
AGM,1010,001,Intro Ag Mech & Bus,0.62,0.28,0.03,0.03,0.05,0.0,0.0,0.0,Hunter Massey,,AGM-1010,2018
AGM,2050,001,Prin of Fabrication,0.26,0.48,0.17,0.05,0.05,0.0,0.0,0.0,Hunter Massey,,AGM-2050,2018
AGM,2060,001,Machinery Mgt,0.33,0.33,0.2,0.07,0.07,0.0,0.0,0.0,Hunter Massey,,AGM-2060,2018
AGM,2210,001,Land Measurements,0.71,0.21,0.08,0.0,0.0,0.0,0.0,0.0,Charles Privette,,AGM-2210,2018
AGM,3010,001,Soil Water Conserv,0.45,0.29,0.2,0.04,0.03,0.0,0.0,0.0,Calvin Sawyer,,AGM-3010,2018
AGM,4000,001,Seminar in Ag Mech & Business,0.04,0.22,0.4,0.24,0.1,0.0,0.0,0.0,John Chastain,,AGM-4000,2018
AGM,4020,001,Irrigation System Design,0.12,0.41,0.35,0.06,0.06,0.0,0.0,0.0,Charles Privette,,AGM-4020,2018
AGM,4050,001,Env Cont in Anim Str,0.11,0.31,0.44,0.13,0.0,0.0,0.0,0.0,John Chastain,,AGM-4050,2018
AGM,4060,001,Mech & Hydraulic Sys,0.27,0.62,0.12,0.0,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4060,2018
AGM,4520,001,Mobile Power,0.37,0.48,0.11,0.04,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4520,2018
AGM,4600,001,Electrical Systems,0.56,0.38,0.06,0.0,0.0,0.0,0.0,0.0,Young Han,,AGM-4600,2018
AGRB,2020,001,Agricultural Economics,0.2,0.29,0.24,0.18,0.05,0.0,0.0,0.04,George Apperson,,AGRB-2020,2018
AGRB,2050,001,Agriculture and Society,0.15,0.22,0.3,0.25,0.03,0.0,0.0,0.04,Michael Vassalos,,AGRB-2050,2018
AGRB,3020,001,Economics of Farm Management,0.11,0.28,0.27,0.27,0.06,0.0,0.0,0.0,Michael Vassalos,,AGRB-3020,2018
AGRB,3080,001,Quant Agribusiness Analysis I,0.27,0.37,0.2,0.1,0.02,0.0,0.0,0.04,Lisha Zhang,,AGRB-3080,2018
AGRB,3090,001,Econ of Agricultural Marketing,0.59,0.33,0.04,0.0,0.03,0.0,0.0,0.01,Yuliya Bolotova,,AGRB-3090,2018
AGRB,3570,001,Natural Resources Economics,0.27,0.23,0.27,0.07,0.07,0.0,0.0,0.09,David Willis,,AGRB-3570,2018
AGRB,4090,001,Commodity Futures Markets,0.13,0.26,0.29,0.21,0.11,0.0,0.0,0.0,George Apperson,,AGRB-4090,2018
AGRB,4120,001,Reg Econ Devel Theory & Policy,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,Ronald Lamie,,AGRB-4120,2018
AGRB,4520,001,Agricultural Policy,0.24,0.33,0.24,0.15,0.03,0.0,0.0,0.0,Michael Vassalos,,AGRB-4520,2018
AGRB,4600,001,Agricultural Finance,0.36,0.26,0.26,0.13,0.0,0.0,0.0,0.0,Lisha Zhang,,AGRB-4600,2018
AL,3440,400,Athletics and Women,0.78,0.19,0.04,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-3440,2018
AL,3490,400,Principles of Coaching,0.61,0.29,0.07,0.04,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2018
AL,3490,401,Principles of Coaching,0.76,0.16,0.08,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2018
AL,3490,402,Principles of Coaching,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.04,John Plumblee,,AL-3490,2018
AL,3490,403,Principles of Coaching,0.67,0.29,0.04,0.0,0.0,0.0,0.0,0.0,John Plumblee,,AL-3490,2018
AL,3490,404,Principles of Coaching,0.71,0.25,0.0,0.04,0.0,0.0,0.0,0.0,Clyde Connor,,AL-3490,2018
AL,3490,407,Principles of Coaching,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Nicholas Whitrow,,AL-3490,2018
AL,3490,408,Principles of Coaching,0.56,0.24,0.04,0.04,0.12,0.0,0.0,0.0,Nicholas Whitrow,,AL-3490,2018
AL,3490,409,Principles of Coaching,0.76,0.12,0.0,0.0,0.12,0.0,0.0,0.0,Nicholas Whitrow,,AL-3490,2018
AL,3500,400,Sci Basis I/Ex Phy,0.21,0.38,0.21,0.13,0.0,0.0,0.0,0.08,Michael Godfrey,,AL-3500,2018
AL,3500,401,Sci Basis I/Ex Phy,0.3,0.35,0.26,0.09,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-3500,2018
AL,3510,400,Nat'l Coach Cert Prep for AL,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3510,2018
AL,3530,400,Athletic Injuries,0.14,0.39,0.32,0.11,0.04,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2018
AL,3530,401,Athletic Injuries,0.28,0.36,0.16,0.08,0.08,0.0,0.0,0.04,Isaac Colbert,,AL-3530,2018
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.58,0.21,0.17,0.0,0.0,0.0,0.0,0.04,Clyde Connor,,AL-3600,2018
AL,3610,400,Admin/Org of Athletic Programs,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2018
AL,3620,400,Psychology of Coaching,0.38,0.12,0.35,0.12,0.04,0.0,0.0,0.0,Natalie Carter,,AL-3620,2018
AL,3620,401,Psychology of Coaching,0.64,0.28,0.04,0.04,0.0,0.0,0.0,0.0,Natalie Carter,,AL-3620,2018
AL,3620,402,Psychology of Coaching,0.44,0.28,0.16,0.08,0.0,0.0,0.0,0.04,Natalie Carter,,AL-3620,2018
AL,3740,400,Coaching Football,0.54,0.31,0.12,0.0,0.0,0.0,0.0,0.04,Edmond Fry,,AL-3740,2018
AL,3740,401,Coaching Football,0.61,0.09,0.0,0.04,0.04,0.0,0.0,0.22,Edmond Fry,,AL-3740,2018
AL,3760,400,Coaching Strength/Conditioning,0.72,0.21,0.0,0.0,0.07,0.0,0.0,0.0,Edmond Fry,,AL-3760,2018
AL,3760,401,Coaching Strength/Conditioning,0.81,0.04,0.04,0.0,0.11,0.0,0.0,0.0,Edmond Fry,,AL-3760,2018
AL,4380,402,Current Iss in HS Athletics,0.71,0.21,0.0,0.04,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-4380,2018
AL,4380,403,Media Relations in AL,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-4380,2018
AL,4380,408,Officiating in AL,0.57,0.22,0.17,0.04,0.0,0.0,0.0,0.0,Clyde Connor,,AL-4380,2018
AL,8380,400,Sp Topics in Intercoll Athlet,0.83,0.13,0.04,0.0,0.0,0.0,0.0,0.0,Elliott Charles,,AL-8380,2018
AL,8440,400,Surv of Res Mthds in Athletics,0.88,0.08,0.04,0.0,0.0,0.0,0.0,0.0,Kristin Frady,,AL-8440,2018
AL,8440,401,Surv of Res Mthds in Athletics,0.71,0.07,0.14,0.0,0.07,0.0,0.0,0.0,Kristin Frady,,AL-8440,2018
AL,8500,400,Principles Strength and Condit,0.74,0.19,0.07,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8500,2018
AL,8650,401,Mkt and Comm Respon Interc Ath,0.75,0.19,0.06,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-8650,2018
ANTH,2010,001,Introduction to Anthropology,0.44,0.24,0.18,0.04,0.04,0.0,0.0,0.04,Yi Wu,,ANTH-2010,2018
ANTH,2010,002,Introduction to Anthropology,0.35,0.33,0.2,0.05,0.02,0.0,0.0,0.05,Yi Wu,,ANTH-2010,2018
ANTH,2010,003,Introduction to Anthropology,0.4,0.49,0.1,0.0,0.0,0.0,0.0,0.01,David Markus,,ANTH-2010,2018
ANTH,2010,004,Introduction to Anthropology,0.3,0.63,0.05,0.0,0.01,0.0,0.0,0.0,David Markus,,ANTH-2010,2018
ANTH,2010,005,Introduction to Anthropology,0.36,0.56,0.01,0.03,0.04,0.0,0.0,0.0,David Markus,,ANTH-2010,2018
ANTH,3320,001,World Archaeology,0.53,0.32,0.11,0.05,0.0,0.0,0.0,0.0,David Markus,,ANTH-3320,2018
ANTH,3510,001,Biological Anthropology,0.37,0.42,0.11,0.05,0.05,0.0,0.0,0.0,Lisa Rapaport,,ANTH-3510,2018
ANTH,3530,001,Forensic Anthropology,0.24,0.65,0.0,0.12,0.0,0.0,0.0,0.0,Katherine Weisensee,,ANTH-3530,2018
ANTH,4660,001,Evolution of Human Behav,0.4,0.3,0.1,0.2,0.0,0.0,0.0,0.0,Lisa Rapaport,,ANTH-4660,2018
ANTH,4960,002,Anth CI: Entrepreneurs in BSHS,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,Janie Johnson,,ANTH-4960,2018
ARCH,1010,001,Introduction to Architecture,0.63,0.19,0.04,0.01,0.04,0.0,0.0,0.08,Sall Hambright-Belue,,ARCH-1010,2018
ARCH,2040,001,Hist of Modern Arch,0.55,0.32,0.12,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-2040,2018
ARCH,2510,001,Arch Foundations I,0.46,0.46,0.08,0.0,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-2510,2018
ARCH,2510,002,Arch Foundations I,0.14,0.5,0.29,0.0,0.0,0.0,0.0,0.07,Robert Silance,,ARCH-2510,2018
ARCH,2510,003,Arch Foundations I,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-2510,2018
ARCH,2510,004,Arch Foundations I,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,Joseph Choma,,ARCH-2510,2018
ARCH,2510,005,Arch Foundations I,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-2510,2018
ARCH,2510,006,Arch Foundations I,0.54,0.31,0.08,0.08,0.0,0.0,0.0,0.0,Timothy Sutherland,,ARCH-2510,2018
ARCH,2700,001,Structures I,0.52,0.42,0.06,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-2700,2018
ARCH,3500,001,Intro to Urban Contexts,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Douglas Hecker,,ARCH-3500,2018
ARCH,3500,002,Intro to Urban Contexts,0.63,0.31,0.06,0.0,0.0,0.0,0.0,0.0,Julie Wilkerson,,ARCH-3500,2018
ARCH,3500,003,Intro to Urban Contexts,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-3500,2018
ARCH,3500,004,Intro to Urban Contexts,0.75,0.13,0.13,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-3500,2018
ARCH,3500,005,Intro to Urban Contexts,0.38,0.5,0.13,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-3500,2018
ARCH,3510,003,Studio Clemson,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,Michael Kleiss,,ARCH-3510,2018
ARCH,3510,004,Studio Clemson,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Criss Mills,,ARCH-3510,2018
ARCH,3540,001,Studio Barcelona,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-3540,2018
ARCH,4010,001,Architectural Portfolio,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-4010,2018
ARCH,4010,002,Architectural Portfolio,0.25,0.58,0.17,0.0,0.0,0.0,0.0,0.0,George Schafer,,ARCH-4010,2018
ARCH,4010,004,Architectural Portfolio,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,Pai Liu,,ARCH-4010,2018
ARCH,4140,002,Design Seminar,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4140,2018
ARCH,6990,009,Freehand Drawing,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Lynn Craig,,ARCH-6990,2018
ARCH,8100,001,Visualization I,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andreea Mihalache,,ARCH-8100,2018
ARCH,8210,001,Research Methods,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Dina Battisto,,ARCH-8210,2018
ARCH,8360,001,Managing Integr Proj Delivery,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,Sall Hambright-Belue,,ARCH-8360,2018
ARCH,8510,001,Design Studio III,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-8510,2018
ARCH,8510,002,Design Studio III,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Santa Franco,,ARCH-8510,2018
ARCH,8510,003,Design Studio III,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Harding,,ARCH-8510,2018
ARCH,8600,001,History/Theory I,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-8600,2018
ARCH,8720,001,Production & Assemb,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Harding,,ARCH-8720,2018
ARCH,8810,001,Pro Practice Survey,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Katherine Schwennsen,,ARCH-8810,2018
ARCH,8950,001,A+H Studio: Projects,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8950,2018
ART,1050,001,Foundation Drawing I,0.18,0.18,0.55,0.09,0.0,0.0,0.0,0.0,Denise Ayers,,ART-1050,2018
ART,2070,001,Beginning Painting,0.35,0.18,0.29,0.0,0.0,0.0,0.0,0.18,Dustin Massey,,ART-2070,2018
ART,2090,001,Beginning Sculpture,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Manson,,ART-2090,2018
ART,2100,005,Art Appreciation,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,Angel Estrella,,ART-2100,2018
ART,2100,400,Art Appreciation,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0,Joseph Manson,,ART-2100,2018
ART,2110,001,Begin Printmaking,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,Mandy Ferguson,,ART-2110,2018
ART,2130,001,Begin Photography,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,Amanda Musick,,ART-2130,2018
ART,2170,001,Beginning Ceramics,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Bare,,ART-2170,2018
ART,2210,001,Beginning New Media,0.73,0.18,0.0,0.0,0.0,0.0,0.0,0.09,Christina Hung,,ART-2210,2018
ART,3050,001,Intermediate Drawing,0.64,0.27,0.09,0.0,0.0,0.0,0.0,0.0,Annamarie Williams,,ART-3050,2018
AS,1090,001,Air Force Today I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1090,2018
AS,1090,002,Air Force Today I,0.78,0.17,0.06,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1090,2018
AS,1090,003,Air Force Today I,0.8,0.13,0.07,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1090,2018
AS,2090,001,Dev of Air Power I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Brock Lusk,,AS-2090,2018
AS,2090,002,Dev of Air Power I,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,Brock Lusk,,AS-2090,2018
AS,2090,003,Dev of Air Power I,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,Brock Lusk,,AS-2090,2018
AS,4090,001,Nat Sec Policy I,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Keith Balts,,AS-4090,2018
AS,4090,002,Nat Sec Policy I,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Keith Balts,,AS-4090,2018
ASL,1010,002,Am Sign Lang I,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,William Clements,,ASL-1010,2018
ASL,1010,003,Am Sign Lang I,0.61,0.28,0.11,0.0,0.0,0.0,0.0,0.0,Dunn Misener,,ASL-1010,2018
ASL,1010,005,Am Sign Lang I,0.79,0.11,0.0,0.05,0.05,0.0,0.0,0.0,Dunn Misener,,ASL-1010,2018
ASL,1010,006,Am Sign Lang I,0.58,0.21,0.05,0.0,0.11,0.0,0.0,0.05,Jason Hurdich,,ASL-1010,2018
ASL,1020,001,Am Sign Lang I,0.41,0.24,0.29,0.0,0.0,0.0,0.0,0.06,Jason Hurdich,,ASL-1020,2018
ASL,1020,002,Am Sign Lang I,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,Jason Hurdich,,ASL-1020,2018
ASL,2010,001,Am Sign Lang II,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,William Clements,,ASL-2010,2018
ASL,2010,003,Am Sign Lang II,0.72,0.17,0.11,0.0,0.0,0.0,0.0,0.0,Dunn Misener,,ASL-2010,2018
ASL,2010,004,Am Sign Lang II,0.87,0.07,0.0,0.07,0.0,0.0,0.0,0.0,Dunn Misener,,ASL-2010,2018
ASL,2020,001,Am Sign Lang II,0.21,0.43,0.14,0.21,0.0,0.0,0.0,0.0,Jason Hurdich,,ASL-2020,2018
